country,region,happiness_score,gdp_per_capita,social_support,life_expectancy,freedom,generosity,corruption,year,region_avg_happiness,region_avg_gdp,happiness_vs_region,happiness_zscore
Armenia,Central and Eastern Europe,4.559,0.85,1.055,0.815,0.283,0.095,0.064,2019,5.56151724137931,1.0210689655172414,-1.0025172413793095,-0.7813130556002539
Iran,Middle East and Northern Africa,4.548,1.1,0.842,0.785,0.305,0.27,0.125,2019,5.237,1.0590526315789475,-0.6890000000000001,-0.7911793467706074
Guinea,Sub-Saharan Africa,4.534,0.38,0.829,0.375,0.332,0.207,0.086,2019,4.300050000000001,0.44375,0.23394999999999921,-0.8037364446237848
Georgia,Central and Eastern Europe,4.519,0.886,0.666,0.752,0.346,0.043,0.164,2019,5.56151724137931,1.0210689655172414,-1.0425172413793096,-0.8171904780379028
Gambia,Sub-Saharan Africa,4.516,0.308,0.939,0.428,0.382,0.269,0.167,2019,4.300050000000001,0.44375,0.21594999999999942,-0.8198812847207266
Kenya,Sub-Saharan Africa,4.509,0.512,0.983,0.581,0.431,0.372,0.053,2019,4.300050000000001,0.44375,0.20894999999999975,-0.8261598336473148
Mauritania,Sub-Saharan Africa,4.49,0.57,1.167,0.489,0.066,0.106,0.088,2019,4.300050000000001,0.44375,0.18994999999999962,-0.8432016093051982
Mozambique,Sub-Saharan Africa,4.466,0.204,0.986,0.39,0.494,0.197,0.138,2019,4.300050000000001,0.44375,0.1659499999999996,-0.8647280627677876
Tunisia,Middle East and Northern Africa,4.461,0.921,1.0,0.815,0.167,0.059,0.055,2019,5.237,1.0590526315789475,-0.7759999999999998,-0.8692127405724936
Bangladesh,Southern Asia,4.456,0.562,0.928,0.723,0.527,0.166,0.143,2019,4.526857142857143,0.6502857142857142,-0.07085714285714229,-0.8736974183771996
Iraq,Middle East and Northern Africa,4.437,1.043,0.98,0.574,0.241,0.148,0.089,2019,5.237,1.0590526315789475,-0.7999999999999998,-0.890739194035083
Congo (Kinshasa),Sub-Saharan Africa,4.418,0.094,1.125,0.357,0.269,0.212,0.053,2019,4.300050000000001,0.44375,0.11794999999999956,-0.9077809696929663
Mali,Sub-Saharan Africa,4.39,0.385,1.105,0.308,0.327,0.153,0.052,2019,4.300050000000001,0.44375,0.08994999999999909,-0.932895165399321
Sierra Leone,Sub-Saharan Africa,4.374,0.268,0.841,0.242,0.309,0.252,0.045,2019,4.300050000000001,0.44375,0.07394999999999907,-0.9472461343743805
Sri Lanka,Southern Asia,4.366,0.949,1.265,0.831,0.47,0.244,0.047,2019,4.526857142857143,0.6502857142857142,-0.16085714285714303,-0.9544216188619103
Myanmar,Southeastern Asia,4.36,0.71,1.181,0.555,0.525,0.566,0.172,2019,5.273666666666667,0.9300000000000002,-0.9136666666666668,-0.9598032322275571
Chad,Sub-Saharan Africa,4.35,0.35,0.766,0.192,0.174,0.198,0.078,2019,4.300050000000001,0.44375,0.04994999999999905,-0.96877258783697
Ukraine,Central and Eastern Europe,4.332,0.82,1.39,0.739,0.178,0.187,0.01,2019,5.56151724137931,1.0210689655172414,-1.2295172413793098,-0.9849174279339118
Ethiopia,Sub-Saharan Africa,4.286,0.336,1.033,0.532,0.344,0.209,0.1,2019,4.300050000000001,0.44375,-0.014050000000001006,-1.0261764637372084
Swaziland,Sub-Saharan Africa,4.212,0.811,1.149,0.0,0.313,0.074,0.135,2019,4.300050000000001,0.44375,-0.08805000000000085,-1.0925496952468587
Uganda,Sub-Saharan Africa,4.189,0.332,1.069,0.443,0.356,0.252,0.06,2019,4.300050000000001,0.44375,-0.11105000000000054,-1.1131792131485065
Egypt,Middle East and Northern Africa,4.166,0.913,1.039,0.644,0.241,0.076,0.067,2019,5.237,1.0590526315789475,-1.0709999999999997,-1.1338087310501543
Zambia,Sub-Saharan Africa,4.107,0.578,1.058,0.426,0.431,0.247,0.087,2019,4.300050000000001,0.44375,-0.1930500000000004,-1.1867279291456867
Togo,Sub-Saharan Africa,4.085,0.275,0.572,0.41,0.293,0.177,0.085,2019,4.300050000000001,0.44375,-0.21505000000000063,-1.2064605114863938
India,Southern Asia,4.015,0.755,0.765,0.588,0.498,0.2,0.085,2019,4.526857142857143,0.6502857142857142,-0.511857142857143,-1.2692460007522797
Liberia,Sub-Saharan Africa,3.975,0.073,0.922,0.443,0.37,0.233,0.033,2019,4.300050000000001,0.44375,-0.3250500000000005,-1.3051234231899282
Comoros,Sub-Saharan Africa,3.973,0.274,0.757,0.505,0.142,0.275,0.078,2019,4.300050000000001,0.44375,-0.32705000000000073,-1.3069172943118108
Madagascar,Sub-Saharan Africa,3.933,0.274,0.916,0.555,0.148,0.169,0.041,2019,4.300050000000001,0.44375,-0.36705000000000076,-1.3427947167494598
Lesotho,Sub-Saharan Africa,3.802,0.489,1.169,0.168,0.359,0.107,0.093,2019,4.300050000000001,0.44375,-0.49805000000000055,-1.46029327523276
Burundi,Sub-Saharan Africa,3.775,0.046,0.447,0.38,0.22,0.176,0.18,2019,4.300050000000001,0.44375,-0.5250500000000007,-1.4845105353781731
Zimbabwe,Sub-Saharan Africa,3.663,0.366,1.114,0.433,0.361,0.151,0.089,2019,4.300050000000001,0.44375,-0.6370500000000008,-1.5849673182035902
Haiti,Latin America and Caribbean,3.597,0.323,0.688,0.449,0.026,0.419,0.11,2019,5.954428571428572,0.9242857142857143,-2.357428571428572,-1.6441650652257107
Botswana,Sub-Saharan Africa,3.488,1.041,1.145,0.538,0.455,0.025,0.1,2019,4.300050000000001,0.44375,-0.8120500000000006,-1.741931041368304
Syria,Middle East and Northern Africa,3.462,0.619,0.378,0.44,0.013,0.331,0.141,2019,5.237,1.0590526315789475,-1.775,-1.7652513659527758
Malawi,Sub-Saharan Africa,3.41,0.191,0.56,0.495,0.443,0.218,0.089,2019,4.300050000000001,0.44375,-0.8900500000000005,-1.8118920151217193
Yemen,Middle East and Northern Africa,3.38,0.287,1.163,0.463,0.143,0.108,0.077,2019,5.237,1.0590526315789475,-1.8570000000000002,-1.8388000819499561
Rwanda,Sub-Saharan Africa,3.334,0.359,0.711,0.614,0.555,0.217,0.411,2019,4.300050000000001,0.44375,-0.9660500000000005,-1.8800591177532524
Tanzania,Sub-Saharan Africa,3.231,0.476,0.885,0.499,0.417,0.276,0.147,2019,4.300050000000001,0.44375,-1.0690500000000007,-1.9724434805301985
Afghanistan,Southern Asia,3.203,0.35,0.517,0.361,0.0,0.158,0.025,2019,4.526857142857143,0.6502857142857142,-1.3238571428571428,-1.9975576762365528
Central African Republic,Sub-Saharan Africa,3.083,0.026,0.0,0.105,0.225,0.235,0.035,2019,4.300050000000001,0.44375,-1.2170500000000004,-2.105189943549499
South Sudan,Sub-Saharan Africa,2.853,0.306,0.575,0.295,0.01,0.202,0.091,2019,4.300050000000001,0.44375,-1.4470500000000004,-2.3114851225659807
Finland,Western Europe,7.808700085,,0.954329729,71.9008255,0.949172199,-0.059482019,0.195444584,2020,6.899219036142857,,0.9094810488571428,2.1334585130299617
Denmark,Western Europe,7.645599842,,0.955990791,72.40250397,0.951444268,0.066201776,0.168489456,2020,6.899219036142857,,0.7463808058571431,1.987168105085107
Switzerland,Western Europe,7.559899807,,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431,2020,6.899219036142857,,0.6606807708571427,1.9103006961196993
Iceland,Western Europe,7.504499912,,0.974669576,73.0,0.948891878,0.246944219,0.711709738,2020,6.899219036142857,,0.6052808758571429,1.8606105602217895
Norway,Western Europe,7.487999916,,0.952486575,73.20078278,0.955750287,0.13453263,0.263218194,2020,6.899219036142857,,0.5887808798571426,1.8458111270540014
Netherlands,Western Europe,7.448900223,,0.93913883,72.30091858,0.908547819,0.20761244,0.364717126,2020,6.899219036142857,,0.5496811868571427,1.8107412219804169
Sweden,Western Europe,7.353499889,,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182,2020,6.899219036142857,,0.4542808528571429,1.725173269890147
New Zealand,North America and ANZ,7.299600124,,0.949118972,73.20262909,0.936217487,0.191598073,0.22113885,2020,7.17352497575,,0.12607514825,1.6768286539352721
Austria,Western Europe,7.294199944,,0.928045869,73.00250244,0.899989486,0.085429221,0.499954879,2020,6.899219036142857,,0.3949809078571427,1.671985040457788
Luxembourg,Western Europe,7.237500191,,0.906912208,72.59999847,0.90563643,-0.004620588,0.367084295,2020,6.899219036142857,,0.3382811548571425,1.621129015695504
Canada,North America and ANZ,7.23210001,,0.927176654,73.60160065,0.933913231,0.124770768,0.390843362,2020,7.17352497575,,0.05857503424999955,1.6162854013210852
Australia,North America and ANZ,7.222799778,,0.944854617,73.60453796,0.915431738,0.19046016,0.41516912,2020,7.17352497575,,0.04927480224999936,1.6079436925152815
United Kingdom,Western Europe,7.164500237,,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917,2020,6.899219036142857,,0.26528120085714324,1.5556527610058313
Israel,Middle East and North Africa,7.128600121,,0.913571239,73.20025635,0.747580588,0.10259372,0.78085506,2020,5.227158855058824,,1.901441265941176,1.5234526703235158
Costa Rica,Latin America and Caribbean,7.121399879,,0.901545942,71.29985046,0.934738934,-0.10242971,0.786332428,2020,5.981785706095239,,1.1396141729047615,1.5169945172263335
Ireland,Western Europe,7.093699932,,0.942081571,72.30078888,0.886982977,0.145784974,0.357184172,2020,6.899219036142857,,0.19448089585714268,1.492149449725846
Germany,Western Europe,7.075799942,,0.898874462,72.20201874,0.867371082,0.080179386,0.456422031,2020,6.899219036142857,,0.1765809058571426,1.4760943121543537
United States,North America and ANZ,6.939599991,,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316,2020,7.17352497575,,-0.23392498475000068,1.3539317327040015
Czech Republic,Central and Eastern Europe,6.910900116,,0.914430678,70.04793549,0.818537354,-0.230861515,0.85844624,2020,5.883817672705882,,1.027082443294118,1.3281897942219336
Belgium,Western Europe,6.863500118,,0.911632538,72.00164795,0.813582063,-0.078691199,0.612297952,2020,6.899219036142857,,-0.03571891814285699,1.2856750504271912
United Arab Emirates,Middle East and North Africa,6.790800095,,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211,2020,5.227158855058824,,1.5636412399411759,1.220467814517246
Malta,Western Europe,6.772799969,,0.93037951,72.19999695,0.924911439,0.214965805,0.658547282,2020,6.899219036142857,,-0.1264190671428569,1.2043228614064236
France,Western Europe,6.663799763,,0.937103748,73.80193329,0.825467646,-0.130641967,0.583521128,2020,6.899219036142857,,-0.23541927314285704,1.1065567004951047
Mexico,Latin America and Caribbean,6.465000153,,0.838665426,68.29902649,0.858709276,-0.175266623,0.806821585,2020,5.981785706095239,,0.48321444690476145,0.9282462607848583
Taiwan Province of China,East Asia,6.45539999,,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,2020,5.714849948833333,,0.7405500411666672,0.9196355331993261
Uruguay,Latin America and Caribbean,6.440100193,,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136,2020,5.981785706095239,,0.4583144869047615,0.9059126011948443
Saudi Arabia,Middle East and North Africa,6.406499863,,0.874067068,66.30514526,0.854191244,-0.168695062,0.682619512,2020,5.227158855058824,,1.1793410079411757,0.8757752703584837
Spain,Western Europe,6.400899887,,0.921125412,74.40270996,0.751989543,-0.050961714,0.765859902,2020,6.899219036142857,,-0.4983191491428576,0.8707524527436662
Guatemala,Latin America and Caribbean,6.398900032,,0.816621482,64.8089447,0.908147573,-0.042938665,0.783237457,2020,5.981785706095239,,0.4171143259047616,0.8689587116774407
Italy,Western Europe,6.38740015,,0.889878571,73.60168457,0.66465199,-0.043460999,0.873404682,2020,6.899219036142857,,-0.5118188861428568,0.8586440585650129
Singapore,Southeast Asia,6.377099991,,0.910268962,76.80458069,0.926645339,0.029879224,0.109784193,2020,5.383366690777778,,0.993733300222222,0.8494054796745635
Brazil,Latin America and Caribbean,6.375599861,,0.896723807,66.48016357,0.799804807,-0.101812392,0.770601273,2020,5.981785706095239,,0.3938141549047618,0.8480599597315295
Slovenia,Central and Eastern Europe,6.363399982,,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021,2020,5.883817672705882,,0.47958230929411805,0.8371174544172488
El Salvador,Latin America and Caribbean,6.34829998,,0.806092262,66.10826111,0.833805263,-0.121072978,0.754319906,2020,5.981785706095239,,0.36651427390476154,0.8235737256531656
Kosovo,Central and Eastern Europe,6.325200081,,0.820726514,63.88555527,0.861535907,0.190933764,0.922328293,2020,5.883817672705882,,0.44138240829411846,0.802854604785915
Panama,Latin America and Caribbean,6.304800034,,0.902094483,69.60301208,0.880366504,-0.153927714,0.851588905,2020,5.981785706095239,,0.3230143279047617,0.7845570771867428
Slovakia,Central and Eastern Europe,6.280600071,,0.922493756,68.90634155,0.749952674,-0.124409303,0.918096125,2020,5.883817672705882,,0.39678239829411854,0.7628512697985809
Uzbekistan,Commonwealth of Independent States,6.257599831,,0.926595807,65.10757446,0.974998116,0.248427153,0.501497388,2020,5.358341614416666,,0.899258216583334,0.7422215366323981
Chile,Latin America and Caribbean,6.228499889,,0.879713595,69.90061951,0.744896293,-0.065668367,0.838239431,2020,5.981785706095239,,0.24671418290476144,0.7161207638312709
Bahrain,Middle East and North Africa,6.227300167,,0.876342118,68.5,0.905855775,0.13372919,0.7393471,2020,5.227158855058824,,1.0001413119411762,0.7150446905062274
Lithuania,Central and Eastern Europe,6.215499878,,0.926107109,67.29407501,0.747381449,-0.219725296,0.809583843,2020,5.883817672705882,,0.3316822052941184,0.7044605916727439
Trinidad and Tobago,Latin America and Caribbean,6.191899776,,0.91529417,63.5,0.857907116,0.000526841,0.912230611,2020,5.981785706095239,,0.210114069904761,0.6832928209471033
Poland,Central and Eastern Europe,6.186299801,,0.874257445,69.31113434,0.862055779,-0.205084071,0.686927021,2020,5.883817672705882,,0.3024821282941179,0.6782700042292216
Colombia,Latin America and Caribbean,6.163400173,,0.884440243,67.69958496,0.836179912,-0.161235645,0.86457181,2020,5.981785706095239,,0.18161446690476168,0.6577305135436968
Cyprus,Western Europe,6.15899992,,0.805996239,73.70222473,0.779858291,0.043731496,0.856271744,2020,6.899219036142857,,-0.7402191161428568,0.6537837701508584
Nicaragua,Latin America and Caribbean,6.13710022,,0.857497036,67.50717926,0.863902867,0.020959141,0.665950119,2020,5.981785706095239,,0.15531451390476114,0.6341411504469135
Romania,Central and Eastern Europe,6.123700142,,0.825161517,67.20723724,0.842823207,-0.19781521,0.934300244,2020,5.883817672705882,,0.23988246929411794,0.6221221439693273
Kuwait,Middle East and North Africa,6.102099895,,0.846475244,66.76764679,0.872366488,-0.100184701,0.760849059,2020,5.227158855058824,,0.8749410399411763,0.6027481143099138
Mauritius,Sub-Saharan Africa,6.101299763,,0.910357833,66.40434265,0.889534533,-0.018318573,0.805343091,2020,4.383494866205128,,1.7178048967948722,0.6020304474656667
Kazakhstan,Commonwealth of Independent States,6.057899952,,0.934744895,64.60996246,0.811601937,-0.068488635,0.764490843,2020,5.358341614416666,,0.6995583375833334,0.5631036136416382
Estonia,Central and Eastern Europe,6.021800041,,0.934729993,68.60495758,0.87770915,-0.111697771,0.623073816,2020,5.883817672705882,,0.13798236829411792,0.530724319718925
Philippines,Southeast Asia,6.006000042,,0.846730053,61.92676163,0.915463448,-0.105463006,0.733634114,2020,5.383366690777778,,0.6226333512222224,0.5165527387529897
Hungary,Central and Eastern Europe,6.000400066,,0.921934128,67.60997009,0.718964577,-0.194323018,0.892916501,2020,5.883817672705882,,0.11658239329411835,0.5115299211381722
Thailand,Southeast Asia,5.998799801,,0.889973223,67.25059509,0.905063033,0.268685192,0.886272311,2020,5.383366690777778,,0.6154331102222219,0.5100945865527422
Argentina,Latin America and Caribbean,5.974699974,,0.900567949,68.80380249,0.831132412,-0.194913864,0.842009842,2020,5.981785706095239,,-0.0070857320952386615,0.48847859470391103
Honduras,Latin America and Caribbean,5.953199863,,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904,2020,5.981785706095239,,-0.028585843095238594,0.46919438058382756
Latvia,Central and Eastern Europe,5.949999809,,0.918288589,66.8074646,0.671237648,-0.186888844,0.795580089,2020,5.883817672705882,,0.06618213629411862,0.46632413835429565
Ecuador,Latin America and Caribbean,5.925199986,,0.836418986,68.50003815,0.859828949,-0.127014965,0.801215112,2020,5.981785706095239,,-0.056585720095238656,0.4440802952005472
Portugal,Western Europe,5.910900116,,0.886590719,72.40202332,0.888747811,-0.220714301,0.892629504,2020,6.899219036142857,,-0.9883189201428575,0.4312542332807104
Jamaica,Latin America and Caribbean,5.889800072,,0.915701866,67.09999847,0.858068526,-0.125106767,0.888890028,2020,5.981785706095239,,-0.09198563409523874,0.41232885347968606
South Korea,East Asia,5.872399807,,0.799387157,73.6027298,0.612965107,-0.043404032,0.789067447,2020,5.714849948833333,,0.157549858166667,0.39672193703138514
Japan,East Asia,5.870800018,,0.883545935,75.00096893,0.809961379,-0.246910349,0.654558063,2020,5.714849948833333,,0.15595006916666687,0.39528702938728244
Peru,Latin America and Caribbean,5.796800137,,0.831075251,68.10023499,0.824766099,-0.16238822,0.893714964,2020,5.981785706095239,,-0.18498556909523867,0.3289139046129639
Serbia,Central and Eastern Europe,5.77820015,,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,2020,5.883817672705882,,-0.10561752270588176,0.3122309148396194
Bolivia,Latin America and Caribbean,5.747499943,,0.803108692,63.6004715,0.875873327,-0.09168113,0.822606206,2020,5.981785706095239,,-0.2342857630952384,0.28469480745306297
Pakistan,South Asia,5.69329977,,0.689062297,58.25313568,0.734833717,0.04489987,0.745705426,2020,4.4754427841428575,,1.2178569858571429,0.2360807448801967
Paraguay,Latin America and Caribbean,5.692100048,,0.898727894,65.63993835,0.885923445,0.007997713,0.834788501,2020,5.981785706095239,,-0.2896856580952383,0.23500467155515323
Dominican Republic,Latin America and Caribbean,5.689199924,,0.882085383,65.80748749,0.866202772,-0.131263286,0.755999923,2020,5.981785706095239,,-0.2925857820952382,0.23240344720841416
Bosnia and Herzegovina,Central and Eastern Europe,5.674099922,,0.829204142,67.80813599,0.651352704,0.098274559,0.933769107,2020,5.883817672705882,,-0.20971775070588183,0.21885971844433014
Moldova,Commonwealth of Independent States,5.607500076,,0.843313575,65.01301575,0.721609175,-0.037741039,0.913314283,2020,5.358341614416666,,0.24915846158333377,0.15912394821372114
Tajikistan,Commonwealth of Independent States,5.555699825,,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063,2020,5.358341614416666,,0.19735821058333336,0.11266246102613961
Montenegro,Central and Eastern Europe,5.54610014,,0.855314612,68.50534821,0.649565637,-0.075600356,0.783121586,2020,5.883817672705882,,-0.3377175327058817,0.10405216217580598
Russia,Commonwealth of Independent States,5.546000004,,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599,2020,5.358341614416666,,0.18765838958333347,0.10396234663647526
Kyrgyzstan,Commonwealth of Independent States,5.541500092,,0.887228489,64.10601044,0.909374893,0.154772058,0.888396084,2020,5.358341614416666,,0.18315847758333348,0.09992621554256911
Belarus,Commonwealth of Independent States,5.539899826,,0.90674746,66.10433197,0.639163077,-0.164926544,0.63571167,2020,5.358341614416666,,0.18155821158333385,0.09849088006020429
North Cyprus,Western Europe,5.53550005,,0.820356607,73.70222473,0.79529351,0.000227159,0.62611568,2020,6.899219036142857,,-1.3637189861428576,0.09454456450562808
Greece,Western Europe,5.514999866,,0.814380348,72.40525818,0.541345119,-0.300907373,0.859931409,2020,6.899219036142857,,-1.384219170142857,0.07615722047019031
Hong Kong S.A.R. of China,East Asia,5.510399818,,0.845969081,76.77170563,0.779833794,0.134979904,0.420607209,2020,5.714849948833333,,-0.20445013083333308,0.07203127383695344
Croatia,Central and Eastern Europe,5.504700184,,0.874623716,70.21490479,0.714838803,-0.128538325,0.916495264,2020,5.883817672705882,,-0.3791174887058819,0.06691906941800381
Libya,Middle East and North Africa,5.488800049,,0.825942934,62.29999924,0.773157001,-0.085054487,0.668779135,2020,5.227158855058824,,0.261641193941176,0.052657672912737756
Mongolia,East Asia,5.456200123,,0.937142491,62.30448532,0.693351328,0.098093867,0.863511205,2020,5.714849948833333,,-0.2586498258333325,0.023417639999285738
